48,Buy,5/16/11 0:00,5/18/11 0:00,1.05505,1.06255,$74.00,"$10,023.80"
49,Sell,5/20/11 0:00,5/23/11 0:00,1.0669,1.06353,$32.70,"$10,056.50"
50,Sell,5/29/11 0:00,6/2/11 0:00,1.06894,1.06157,$72.70,"$10,129.20"
51,Sell,6/6/11 0:00,6/8/11 0:00,1.07551,1.07037,$50.40,"$10,179.60"
52,Sell,7/4/11 0:00,7/6/11 0:00,1.07752,1.06901,$84.10,"$10,263.70"
53,Sell,7/8/11 0:00,7/11/11 0:00,1.07715,1.07204,$50.10,"$10,313.80"
54,Buy,7/12/11 0:00,7/13/11 0:00,1.06394,1.06159,-$24.50,"$10,289.30"
55,Sell,7/14/11 0:00,7/17/11 0:00,1.07826,1.06571,$124.50,"$10,413.80"
56,Sell,7/20/11 0:00,7/22/11 0:00,1.07356,1.08381,-$103.50,"$10,310.30"
57,Sell,7/24/11 0:00,7/27/11 0:00,1.08544,1.09498,-$96.40,"$10,213.90"
58,Sell,8/28/11 0:00,8/30/11 0:00,1.05769,1.06675,-$91.60,"$10,122.30"
59,Sell,8/31/11 0:00,9/4/11 0:00,1.06775,1.06556,$20.90,"$10,143.20"
60,Buy,9/5/11 0:00,9/6/11 0:00,1.06005,1.05162,-$85.30,"$10,057.90"
61,Buy,9/29/11 0:00,9/30/11 0:00,0.97194,0.97735,$53.10,"$10,111.00"
62,Sell,10/17/11 0:00,10/18/11 0:00,1.0314,1.01812,$131.80,"$10,242.80"
63,Sell,10/23/11 0:00,10/25/11 0:00,1.03549,1.04577,-$103.80,"$10,139.00"
64,Buy,11/25/11 0:00,11/28/11 0:00,0.97022,0.98282,$125.00,"$10,264.00"
65,Sell,12/5/11 0:00,12/9/11 0:00,1.02365,1.01763,$59.20,"$10,323.20"
66,Buy,12/9/11 0:00,12/11/11 0:00,1.01763,1.02115,$34.20,"$10,357.40"
67,Sell,12/25/11 0:00,12/29/11 0:00,1.01387,1.0075,$62.70,"$10,420.10"
68,Buy,12/29/11 0:00,12/30/11 0:00,1.0075,1.01376,$61.60,"$10,481.70"
69,Sell,1/3/12 0:00,1/4/12 0:00,1.02494,1.03681,-$119.70,"$10,362.00"
70,Sell,1/17/12 0:00,1/18/12 0:00,1.03191,1.03819,-$63.80,"$10,298.20"
71,Buy,2/12/12 0:00,2/13/12 0:00,1.06681,1.07081,$39.00,"$10,337.20"
72,Buy,2/23/12 0:00,2/24/12 0:00,1.06321,1.07265,$93.40,"$10,430.60"
73,Sell,2/28/12 0:00,2/29/12 0:00,1.07569,1.07978,-$41.90,"$10,388.70"
74,Sell,3/2/12 0:00,3/4/12 0:00,1.08087,1.07285,$79.20,"$10,467.90"
75,Buy,3/6/12 0:00,3/9/12 0:00,1.06733,1.06429,-$31.40,"$10,436.50"
76,Sell,3/19/12 0:00,3/21/12 0:00,1.05996,1.0483,$115.60,"$10,552.10"
77,Sell,4/29/12 0:00,5/2/12 0:00,1.04658,1.0336,$128.80,"$10,680.90"
78,Buy,5/18/12 0:00,5/22/12 0:00,0.98929,0.99142,$20.30,"$10,701.20"
79,Buy,5/23/12 0:00,5/25/12 0:00,0.97677,0.97636,-$5.10,"$10,696.10"
80,Buy,5/31/12 0:00,6/3/12 0:00,0.97026,0.96946,-$9.00,"$10,687.10"
81,Buy,6/4/12 0:00,6/5/12 0:00,0.96412,0.97498,$107.60,"$10,794.70"
82,Sell,6/15/12 0:00,6/22/12 0:00,1.00081,1.00421,-$35.00,"$10,759.70"
83,Buy,6/25/12 0:00,6/26/12 0:00,1.00375,1.00105,-$28.00,"$10,731.70"
84,Buy,7/9/12 0:00,7/10/12 0:00,1.01946,1.0204,$8.40,"$10,740.10"
85,Buy,7/13/12 0:00,7/15/12 0:00,1.0129,1.02223,$92.30,"$10,832.40"
86,Sell,7/17/12 0:00,7/18/12 0:00,1.0239,1.03146,-$76.60,"$10,755.80"
87,Buy,7/25/12 0:00,7/26/12 0:00,1.02124,1.0299,$85.60,"$10,841.40"
88,Buy,8/15/12 0:00,8/16/12 0:00,1.04852,1.0493,$6.80,"$10,848.20"
89,Buy,8/19/12 0:00,8/20/12 0:00,1.04138,1.0434,$19.20,"$10,867.40"
90,Buy,8/21/12 0:00,8/22/12 0:00,1.04478,1.04668,$18.00,"$10,885.40"
91,Sell,8/23/12 0:00,8/24/12 0:00,1.05065,1.04317,$73.80,"$10,959.20"
92,Buy,8/26/12 0:00,8/29/12 0:00,1.04015,1.03725,-$30.00,"$10,929.20"
93,Buy,8/30/12 0:00,8/31/12 0:00,1.03373,1.02777,-$60.60,"$10,868.60"
94,Sell,9/9/12 0:00,9/11/12 0:00,1.03843,1.03305,$52.80,"$10,921.40"
95,Sell,9/12/12 0:00,9/14/12 0:00,1.04268,1.05356,-$109.80,"$10,811.60"
96,Sell,9/16/12 0:00,9/17/12 0:00,1.05481,1.05342,$12.90,"$10,824.50"
97,Buy,9/26/12 0:00,9/28/12 0:00,1.03608,1.04357,$73.90,"$10,898.40"
98,Buy,10/2/12 0:00,10/3/12 0:00,1.03592,1.02526,-$107.60,"$10,790.80"
99,Sell,10/17/12 0:00,10/21/12 0:00,1.03054,1.03299,-$25.50,"$10,765.30"
100,Buy,10/24/12 0:00,10/25/12 0:00,1.02663,1.03428,$75.50,"$10,840.80"
101,Sell,10/28/12 0:00,10/29/12 0:00,1.0373,1.03504,$21.60,"$10,862.40"
102,Sell,10/31/12 0:00,11/4/12 0:00,1.03616,1.03378,$22.80,"$10,885.20"
103,Sell,11/7/12 0:00,11/8/12 0:00,1.04274,1.04031,$23.30,"$10,908.50"
104,Buy,11/16/12 0:00,11/18/12 0:00,1.03366,1.03395,$1.90,"$10,910.40"
105,Sell,11/25/12 0:00,11/28/12 0:00,1.0453,1.04421,$9.90,"$10,920.30"
106,Sell,11/29/12 0:00,11/30/12 0:00,1.04717,1.04269,$43.80,"$10,964.10"
107,Sell,12/5/12 0:00,12/6/12 0:00,1.04732,1.0445,$27.20,"$10,991.30"
108,Sell,12/11/12 0:00,12/13/12 0:00,1.04848,1.05443,-$60.50,"$10,930.80"
109,Sell,12/16/12 0:00,12/17/12 0:00,1.05642,1.05524,$10.80,"$10,941.60"
110,Buy,12/20/12 0:00,12/27/12 0:00,1.04744,1.03633,-$112.10,"$10,829.50"
111,Sell,1/3/13 0:00,1/4/13 0:00,1.04905,1.04482,$41.30,"$10,870.80"
112,Sell,1/7/13 0:00,1/13/13 0:00,1.04944,1.05388,-$45.40,"$10,825.40"
113,Sell,1/16/13 0:00,1/17/13 0:00,1.0569,1.05531,$14.90,"$10,840.30"
114,Buy,1/20/13 0:00,1/21/13 0:00,1.05048,1.05022,-$3.60,"$10,836.70"
115,Sell,1/23/13 0:00,1/24/13 0:00,1.05588,1.0534,$23.80,"$10,860.50"
116,Buy,1/25/13 0:00,1/29/13 0:00,1.0443,1.04207,-$23.30,"$10,837.20"
117,Sell,3/13/13 0:00,3/14/13 0:00,1.03263,1.0298,$27.30,"$10,864.50"
118,Sell,3/15/13 0:00,3/18/13 0:00,1.03789,1.03513,$26.60,"$10,891.10"
119,Sell,3/19/13 0:00,3/20/13 0:00,1.03919,1.03603,$30.60,"$10,921.70"
120,Sell,3/22/13 0:00,3/28/13 0:00,1.0437,1.04474,-$11.40,"$10,910.30"
121,Buy,4/7/13 0:00,4/9/13 0:00,1.03876,1.04183,$29.70,"$10,940.00"
122,Sell,4/10/13 0:00,4/11/13 0:00,1.0486,1.05355,-$50.50,"$10,889.50"
123,Sell,4/12/13 0:00,4/14/13 0:00,1.05443,1.05014,$41.90,"$10,931.40"
124,Sell,4/30/13 0:00,5/2/13 0:00,1.03402,1.02814,$57.80,"$10,989.20"
125,Buy,5/15/13 0:00,5/21/13 0:00,0.99047,0.98124,-$93.30,"$10,895.90"
126,Buy,5/23/13 0:00,5/24/13 0:00,0.96629,0.96816,$17.70,"$10,913.60"
127,Buy,5/29/13 0:00,5/30/13 0:00,0.9571,0.96316,$59.60,"$10,973.20"
128,Buy,6/6/13 0:00,6/7/13 0:00,0.95071,0.95555,$47.40,"$11,020.60"
129,Buy,6/9/13 0:00,6/12/13 0:00,0.94939,0.94537,-$41.20,"$10,979.40"
130,Buy,6/30/13 0:00,7/2/13 0:00,0.9132,0.92414,$108.40,"$11,087.80"
131,Buy,7/7/13 0:00,7/9/13 0:00,0.90548,0.9119,$63.20,"$11,151.00"
132,Sell,7/24/13 0:00,7/25/13 0:00,0.92855,0.91315,$153.00,"$11,304.00"
133,Sell,8/19/13 0:00,8/20/13 0:00,0.91958,0.91133,$81.50,"$11,385.50"
134,Sell,9/4/13 0:00,9/5/13 0:00,0.9052,0.91673,-$116.30,"$11,269.20"
135,Sell,9/6/13 0:00,9/13/13 0:00,0.91186,0.92627,-$145.10,"$11,124.10"
136,Buy,9/27/13 0:00,10/1/13 0:00,0.93561,0.93216,-$35.50,"$11,088.60"
137,Sell,10/4/13 0:00,10/11/13 0:00,0.93992,0.94539,-$55.70,"$11,032.90"
138,Sell,10/13/13 0:00,10/14/13 0:00,0.94616,0.94454,$15.20,"$11,048.10"
139,Buy,10/27/13 0:00,10/28/13 0:00,0.95788,0.95966,$16.80,"$11,064.90"
140,Buy,10/29/13 0:00,11/3/13 0:00,0.95418,0.94344,-$108.40,"$10,956.50"
141,Sell,11/7/13 0:00,11/8/13 0:00,0.95246,0.94539,$69.70,"$11,026.20"
142,Buy,11/10/13 0:00,11/11/13 0:00,0.93822,0.93692,-$14.00,"$11,012.20"
143,Sell,11/20/13 0:00,11/21/13 0:00,0.94397,0.93284,$110.30,"$11,122.50"
144,Buy,12/19/13 0:00,12/22/13 0:00,0.8843,0.89164,$72.40,"$11,194.90"
145,Sell,1/12/14 0:00,1/15/14 0:00,0.89898,0.89591,$29.70,"$11,224.60"
146,Sell,2/9/14 0:00,2/14/14 0:00,0.89573,0.89809,-$24.60,"$11,200.00"
147,Sell,2/17/14 0:00,2/19/14 0:00,0.90568,0.90157,$40.10,"$11,240.10"
148,Buy,3/2/14 0:00,3/4/14 0:00,0.89287,0.8923,-$6.70,"$11,233.40"
149,Buy,3/12/14 0:00,3/13/14 0:00,0.89627,0.89957,$32.00,"$11,265.40"
150,Sell,3/18/14 0:00,3/20/14 0:00,0.90825,0.90282,$53.30,"$11,318.70"
151,Sell,3/25/14 0:00,3/27/14 0:00,0.91255,0.92201,-$95.60,"$11,223.10"
152,Sell,4/6/14 0:00,4/8/14 0:00,0.92883,0.92647,$22.60,"$11,245.70"
153,Buy,4/18/14 0:00,4/20/14 0:00,0.93287,0.93244,-$5.30,"$11,240.40"
154,Buy,4/25/14 0:00,4/28/14 0:00,0.92668,0.92713,$3.50,"$11,243.90"
155,Sell,5/7/14 0:00,5/8/14 0:00,0.9348,0.93215,$25.50,"$11,269.40"
156,Sell,5/9/14 0:00,5/12/14 0:00,0.93678,0.93563,$10.50,"$11,279.90"
157,Sell,5/13/14 0:00,5/14/14 0:00,0.93583,0.93623,-$5.00,"$11,274.90"
158,Buy,5/21/14 0:00,5/23/14 0:00,0.92316,0.92249,-$7.70,"$11,267.20"
159,Sell,5/30/14 0:00,6/2/14 0:00,0.9308,0.92957,$11.30,"$11,278.50"
160,Buy,6/3/14 0:00,6/4/14 0:00,0.9234,0.92565,$21.50,"$11,300.00"
161,Sell,6/6/14 0:00,6/15/14 0:00,0.9325,0.93934,-$69.40,"$11,230.60"
162,Buy,6/18/14 0:00,6/19/14 0:00,0.93356,0.93985,$61.90,"$11,292.50"
163,Sell,6/24/14 0:00,6/25/14 0:00,0.94203,0.93628,$56.50,"$11,349.00"
164,Sell,7/1/14 0:00,7/3/14 0:00,0.94276,0.94324,-$5.80,"$11,343.20"
165,Buy,7/4/14 0:00,7/8/14 0:00,0.93456,0.93696,$23.00,"$11,366.20"
166,Sell,7/21/14 0:00,7/22/14 0:00,0.93935,0.9363,$29.50,"$11,395.70"
167,Sell,7/24/14 0:00,7/25/14 0:00,0.94393,0.94156,$22.70,"$11,418.40"
168,Buy,7/31/14 0:00,8/1/14 0:00,0.93228,0.92995,-$24.30,"$11,394.10"
169,Buy,8/3/14 0:00,8/4/14 0:00,0.93069,0.93095,$1.60,"$11,395.70"
170,Sell,8/17/14 0:00,8/20/14 0:00,0.93155,0.92944,$20.10,"$11,415.80"
171,Sell,8/28/14 0:00,8/31/14 0:00,0.9334,0.93329,$0.10,"$11,415.90"
172,Buy,9/3/14 0:00,9/4/14 0:00,0.92747,0.93372,$61.50,"$11,477.40"
173,Sell,9/7/14 0:00,9/8/14 0:00,0.9371,0.93623,$7.70,"$11,485.10"
174,Buy,9/9/14 0:00,9/10/14 0:00,0.92749,0.92045,-$71.40,"$11,413.70"
175,Buy,9/26/14 0:00,10/1/14 0:00,0.88019,0.87365,-$66.40,"$11,347.30"
176,Buy,10/5/14 0:00,10/7/14 0:00,0.86713,0.8769,$96.70,"$11,444.00"
177,Sell,10/29/14 0:00,10/30/14 0:00,0.88589,0.87673,$90.60,"$11,534.60"
178,Sell,11/13/14 0:00,11/14/14 0:00,0.87083,0.87044,$2.90,"$11,537.50"
179,Sell,11/16/14 0:00,11/18/14 0:00,0.87427,0.87066,$35.10,"$11,572.60"
180,Buy,12/15/14 0:00,12/16/14 0:00,0.82082,0.82119,$2.70,"$11,575.30"
181,Buy,12/18/14 0:00,12/19/14 0:00,0.81243,0.81674,$42.10,"$11,617.40"
182,Buy,12/21/14 0:00,12/22/14 0:00,0.81399,0.81465,$5.60,"$11,623.00"
183,Buy,12/23/14 0:00,12/24/14 0:00,0.81183,0.8108,-$11.30,"$11,611.70"
